id,nome,rango,intervallo_iniziale,intervallo_finale,eta_massima,eta_minima,longitudine,latitudine,codice_paese,stato_regione,formazione,gruppo_geologico,phylum,classe,ordine,famiglia,genere,origine_dataset,fonte_riempimento_tassonomia
586579,Ankylosauridae,family,Middle Campanian,,83.6,72.2,-112.118614,37.634724,US,Utah,Wahweap,,Chordata,Ornithischia,Ornithischia,Ankylosauridae,,0,post_dataset_extra_famiglia_to_ordine
586581,Grallator,genus,Norian,Rhaetian,227.3,201.4,-109.928329,38.435555,US,Utah,Rock Point,Chinle,Chordata,Reptilia,Saurischia,Grallatoridae,Grallator,0,dataset_extra_dinosauri
586582,Alamosaurus sanjuanensis,species,Late Maastrichtian,,72.2,66.0,-103.136665,29.455278,US,Texas,Javelina,,Chordata,Saurischia,Saurischia,Saltasauridae,Alamosaurus,0,dataset_extra_dinosauri
586583,Hadrosauridae,family,Campanian,,83.6,72.2,-108.743332,41.624443,US,Wyoming,Almond,Mesaverde,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
586584,Hadrosauridae,family,Campanian,,83.6,72.2,-108.97583,41.769444,US,Wyoming,Rock Springs,Mesaverde,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
586609,Ornithopoda,suborder,Late Hettangian,,201.4,199.5,11.054234,45.854179,IT,Trentino-Alto Adige,Monte Zugna,Calcari Grigi,Chordata,Ornithischia,,,,0,
586611,Ornithopoda,suborder,Late Hettangian,,201.4,199.5,11.006667,45.763611,IT,Trentino-Alto Adige,Monte Zugna,Calcari Grigi,Chordata,Ornithischia,,,,0,
586612,Ornithopoda,suborder,Late Hettangian,,201.4,199.5,11.047331,45.850914,IT,Trentino-Alto Adige,Monte Zugna,Calcari Grigi,Chordata,Ornithischia,,,,0,
586619,Megalosauropus brionensis,species,Barremian,Albian,125.77,100.5,13.754167,44.894169,HR,Istarska,,,Chordata,Reptilia,Saurischia,Eubrontidae,Megalosauropus,0,PBDB
586621,Titanosaurimanus nana,species,Late Albian,,106.3,100.5,13.569444,45.298058,HR,Istarska,,,Chordata,Saurischia,Saurischia,<NA>,Titanosaurimanus,0,PBDB
586623,Ornithopoda,suborder,Late Albian,,106.3,100.5,13.569444,45.298058,HR,Istarska,,,Chordata,Ornithischia,,,,0,
586626,Carnosauria,infraorder,Late Albian,,106.3,100.5,13.609167,45.311111,HR,Istarska,,,Chordata,Reptilia,Avetheropoda,,,0,
586631,Parabrontopodus,genus,Barremian,Aptian,125.77,113.2,-2.1934,42.17247,ES,La Rioja,,Enciso,Chordata,Saurischia,Saurischia,Parabrontopodidae,Parabrontopodus,0,post_dataset_extra_famiglia_to_ordine
586633,Caririchnium lotus,species,Aptian,,121.4,113.2,-2.255833,42.136944,ES,La Rioja,,Enciso,Chordata,Ornithischia,<NA>,Iguanodontipodidae,Caririchnium,0,PBDB
586634,Brontopodus,genus,Aptian,,121.4,113.2,-2.255833,42.136944,ES,La Rioja,,Enciso,Chordata,Saurischia,<NA>,<NA>,Brontopodus,0,PBDB
587325,Thecodontosaurus,genus,Rhaetian,,205.7,201.4,-3.4782,51.5051,UK,Wales,,,Chordata,Saurischia,Saurischia,<NA>,Thecodontosaurus,0,PBDB
587352,Kileskus aristotocus,species,Bathonian,,168.2,165.3,89.183334,55.650002,RU,Krasnoyarsk,Itat,,Chordata,Reptilia,Saurischia,Proceratosauridae,Kileskus,0,dataset_extra_dinosauri
587963,Carnosauria,infraorder,Late Oxfordian,Kimmeridgian,157.9,149.2,87.263,43.549999,CN,Xinjiang,Qigu,,Chordata,Reptilia,Avetheropoda,,,0,
587965,Ceratosauria,suborder,Late Oxfordian,Kimmeridgian,157.9,149.2,87.263,43.549999,CN,Xinjiang,Qigu,,Chordata,Reptilia,,,,0,
587976,Nuthetes,genus,Early Berriasian,Middle Berriasian,143.1,139.1,-0.309722,45.753613,FR,Poitou-Charentes,,,Chordata,Reptilia,Saurischia,Dromaeosauridae,Nuthetes,0,dataset_extra_dinosauri
587979,Camarasauridae,family,Early Berriasian,Middle Berriasian,143.1,139.1,-0.309722,45.753613,FR,Poitou-Charentes,,,Chordata,Saurischia,Saurischia,Camarasauridae,,0,post_dataset_extra_famiglia_to_ordine
587980,Iguanodontia,infraorder,Early Berriasian,Middle Berriasian,143.1,139.1,-0.309722,45.753613,FR,Poitou-Charentes,,,Chordata,Ornithischia,,,,0,
587981,Heterodontosauridae,family,Early Berriasian,Middle Berriasian,143.1,139.1,-0.309722,45.753613,FR,Poitou-Charentes,,,Chordata,Ornithischia,Ornithischia,Heterodontosauridae,,0,post_dataset_extra_famiglia_to_ordine
587994,Dryosauridae,family,Late Campanian,Early Maastrichtian,83.6,66.0,176.830002,-38.916199,NZ,Hawke's Bay,Tahora,Mata,Chordata,Ornithischia,Ornithischia,Dryosauridae,,0,post_dataset_extra_famiglia_to_ordine
587995,Ceratosauria,suborder,Late Campanian,Early Maastrichtian,83.6,66.0,176.830002,-38.916199,NZ,Hawke's Bay,Tahora,Mata,Chordata,Reptilia,,,,0,
588013,Heterodontosauridae,family,Bathonian,,168.2,165.3,89.183334,55.650002,RU,Krasnoyarsk,Itat,,Chordata,Ornithischia,Ornithischia,Heterodontosauridae,,0,post_dataset_extra_famiglia_to_ordine
588025,Dromaeosauridae,family,Aptian,,121.4,113.2,107.915276,50.675835,RU,Buryat,Khilok,,Chordata,Reptilia,Saurischia,Dromaeosauridae,,0,post_dataset_extra_famiglia_to_ordine
588026,Ornithopoda,suborder,Aptian,,121.4,113.2,107.915276,50.675835,RU,Buryat,Khilok,,Chordata,Ornithischia,,,,0,
588027,Hypsilophodontidae,family,Aptian,,121.4,113.2,107.915276,50.675835,RU,Buryat,Khilok,,Chordata,Ornithischia,Ornithischia,Hypsilophodontidae,,0,post_dataset_extra_famiglia_to_ordine
589288,Coelurosaurichnus perriauxi,species,Anisian,Ladinian,246.7,237.0,4.432778,46.841946,FR,Bourgogne-Franche-Comté,Grès d'Antully,,Chordata,Saurischia,<NA>,<NA>,Coelurosaurichnus,0,PBDB
589290,Anchisauripus bibractensis,species,Anisian,Ladinian,246.7,237.0,4.432778,46.841946,FR,Bourgogne-Franche-Comté,Grès d'Antully,,Chordata,Reptilia,Saurischia,Grallatoridae,Anchisauripus,0,post_dataset_extra_famiglia_to_ordine
589368,Anchisauripus bibractensis,species,Middle Triassic,,246.7,237.0,4.47658,46.607204,FR,Bourgogne-Franche-Comté,Grès d'Antully,,Chordata,Reptilia,Saurischia,Grallatoridae,Anchisauripus,0,post_dataset_extra_famiglia_to_ordine
589423,Iguanodon,genus,Late Barremian,,125.77,121.4,-1.41035,50.635109,UK,England,Wessex,Wealden,Chordata,Ornithischia,Ornithischia,<NA>,Iguanodon,0,PBDB
589427,Brontopodus,genus,Kimmeridgian,,154.8,149.2,-110.708611,37.720001,US,Utah,Morrison,,Chordata,Saurischia,<NA>,<NA>,Brontopodus,0,PBDB
589914,Eubrontes,genus,Norian,,227.3,205.7,-109.764168,34.942501,US,Arizona,Chinle,,Chordata,Reptilia,Saurischia,Grallatoridae,Eubrontes,0,dataset_extra_dinosauri
589915,Grallator,genus,Norian,,227.3,205.7,-109.764168,34.942501,US,Arizona,Chinle,,Chordata,Reptilia,Saurischia,Grallatoridae,Grallator,0,dataset_extra_dinosauri
589954,Tetrapodosaurus,genus,Middle Albian,,110.1,106.3,-119.158333,54.016666,CA,Alberta,Gates,Fort St. John,Chordata,Ornithischia,<NA>,Tetrapodosauridae,Tetrapodosaurus,0,PBDB
589955,Tetrapodosaurus,genus,Late Albian,,106.3,100.5,-153.909729,69.007225,US,Alaska,Nanushuk,,Chordata,Ornithischia,<NA>,Tetrapodosauridae,Tetrapodosaurus,0,PBDB
590148,Coelophysis,genus,Lacian,Sevatian,227.3,205.7,-106.473053,36.331669,US,New Mexico,Chinle,,Chordata,Reptilia,Saurischia,Coelophysidae,Coelophysis,0,dataset_extra_dinosauri
590149,Coelophysoidea,superfamily,Lacian,Sevatian,227.3,205.7,-106.473053,36.331669,US,New Mexico,Chinle,,Chordata,Reptilia,,,,0,
590160,Grallator,genus,Norian,,227.3,205.7,-103.639397,34.976601,US,New Mexico,Redonda,Chinle,Chordata,Reptilia,Saurischia,Grallatoridae,Grallator,0,dataset_extra_dinosauri
590161,Ornithomimidae,family,Late Campanian,,83.6,72.2,-108.084167,36.343887,US,New Mexico,Kirtland,,Chordata,Reptilia,Saurischia,Ornithomimidae,,0,post_dataset_extra_famiglia_to_ordine
590162,Bistahieversor sealeyi,species,Late Campanian,,83.6,72.2,-108.568695,36.485283,US,New Mexico,Kirtland,,Chordata,Reptilia,Saurischia,Tyrannosauridae,Bistahieversor,0,dataset_extra_dinosauri
590166,Tyrannosauridae,family,Late Campanian,,83.6,72.2,-108.008331,36.086109,US,New Mexico,Kirtland,,Chordata,Reptilia,Saurischia,Tyrannosauridae,,0,post_dataset_extra_famiglia_to_ordine
590174,Tyrannosauridae,family,Late Campanian,,83.6,72.2,-108.4813,31.886999,US,New Mexico,Ringbone,,Chordata,Reptilia,Saurischia,Tyrannosauridae,,0,post_dataset_extra_famiglia_to_ordine
590175,Tyrannosauridae,family,Late Campanian,,83.6,72.2,-108.496094,31.90659,US,New Mexico,Ringbone,,Chordata,Reptilia,Saurischia,Tyrannosauridae,,0,post_dataset_extra_famiglia_to_ordine
590221,Parasaurolophus,genus,Late Campanian,,83.6,72.2,-108.109444,36.142776,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Parasaurolophus,0,dataset_extra_dinosauri
590222,Ahshislesaurus wimani,species,Late Campanian,,83.6,72.2,-108.088333,36.103889,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Ahshislesaurus,0,post_dataset_extra_famiglia_to_ordine
590223,Hadrosaurinae,subfamily,Late Campanian,,83.6,72.2,-108.109444,36.142776,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
590244,Porituberoolithus warnerensis,species,Late Campanian,,83.6,72.2,-112.199997,49.283054,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,Elongatoolithidae,Porituberoolithus,0,PBDB
590245,Continuoolithus canadensis,species,Late Campanian,,83.6,72.2,-112.199997,49.283054,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,Elongatoolithidae,Continuoolithus,0,PBDB
590246,Dispersituberoolithus exilis,species,Late Campanian,,83.6,72.2,-112.199997,49.283054,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,<NA>,Dispersituberoolithus,0,PBDB
590247,Tristraguloolithus cracioides,species,Late Campanian,,83.6,72.2,-112.577003,49.138,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,<NA>,Tristraguloolithus,0,PBDB
590295,Porituberoolithus warnerensis,species,Late Campanian,,83.6,72.2,-112.577003,49.138,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,Elongatoolithidae,Porituberoolithus,0,PBDB
590296,Continuoolithus canadensis,species,Late Campanian,,83.6,72.2,-112.199997,49.283054,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,Elongatoolithidae,Continuoolithus,0,PBDB
590297,Continuoolithus canadensis,species,Late Campanian,,83.6,72.2,-112.199997,49.283054,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,Elongatoolithidae,Continuoolithus,0,PBDB
590298,Continuoolithus canadensis,species,Late Campanian,,83.6,72.2,-112.199997,49.283054,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,Elongatoolithidae,Continuoolithus,0,PBDB
590299,Porituberoolithus warnerensis,species,Late Campanian,,83.6,72.2,-112.199997,49.283054,CA,Alberta,Oldman,Belly River,Chordata,Reptilia,<NA>,Elongatoolithidae,Porituberoolithus,0,PBDB
590300,Pinacosaurus grangeri,species,Late Cretaceous,,100.5,66.0,106.028053,38.963333,CN,Ningxia,,,Chordata,Ornithischia,Ornithischia,Ankylosauridae,Pinacosaurus,0,dataset_extra_dinosauri
590313,Euhelopus zdanskyi,species,Berriasian,Valanginian,143.1,132.6,117.949997,35.866669,CN,Shandong,Mengyin,,Chordata,Saurischia,Saurischia,Euhelopodidae,Euhelopus,0,dataset_extra_dinosauri
590514,Tanius sinensis,species,Coniacian,Santonian,89.8,83.6,120.622902,36.920399,CN,Shandong,Jiangjunding,Wangshi,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Tanius,0,dataset_extra_dinosauri
590521,Nodosauridae,family,Campanian,,83.6,72.2,120.516388,36.831112,CN,Shandong,,Wangshi,Chordata,Ornithischia,Ornithischia,Nodosauridae,,0,post_dataset_extra_famiglia_to_ordine
591157,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.482224,36.633057,US,New Mexico,Fruitland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591158,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.41111,36.517223,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591159,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.410553,36.522499,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591160,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.290833,36.406113,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591161,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.183609,36.281113,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591162,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.12056,36.352779,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591163,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.42028,36.704723,US,New Mexico,Fruitland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591164,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.059723,36.335835,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591181,Hadrosauridae,family,Late Maastrichtian,,72.2,66.0,-108.040558,36.32111,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591182,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.090836,36.343887,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591183,Hadrosauridae,family,Late Maastrichtian,,72.2,66.0,-108.029724,36.324722,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591184,Kritosaurus,genus,Late Campanian,,83.6,72.2,-108.041115,36.302776,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,Kritosaurus,0,dataset_extra_dinosauri
591185,Hadrosauridae,family,Late Campanian,,83.6,72.2,-108.321945,36.486111,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591628,Monoclonius,genus,Late Campanian,,83.6,72.2,-108.46389,36.623611,US,New Mexico,Fruitland,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Monoclonius,0,dataset_extra_dinosauri
591629,Ceratopsidae,family,Late Maastrichtian,,72.2,66.0,-108.026665,36.304169,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,,0,post_dataset_extra_famiglia_to_ordine
591630,Monoclonius,genus,Late Campanian,,83.6,72.2,-108.29583,36.701111,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Monoclonius,0,dataset_extra_dinosauri
591631,Ceratopsidae,family,Late Maastrichtian,,72.2,66.0,-108.0,36.314167,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,,0,post_dataset_extra_famiglia_to_ordine
591632,Ceratopsidae,family,Late Maastrichtian,,72.2,66.0,-108.016945,36.324722,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,,0,post_dataset_extra_famiglia_to_ordine
591633,Ceratopsidae,family,Late Campanian,,83.6,72.2,-108.016945,36.324722,US,New Mexico,Fruitland/Kirtland,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,,0,post_dataset_extra_famiglia_to_ordine
591634,Ceratopsidae,family,Late Maastrichtian,,72.2,66.0,-108.031113,36.323055,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,,0,post_dataset_extra_famiglia_to_ordine
591635,Ankylosaurus,genus,Late Campanian,,83.6,72.2,-108.082779,36.333889,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Ankylosauridae,Ankylosaurus,0,dataset_extra_dinosauri
591636,Tyrannosauroidea,superfamily,Late Campanian,,83.6,72.2,-108.25,36.267502,US,New Mexico,Fruitland,,Chordata,Reptilia,,,,0,
591638,Tyrannosauroidea,superfamily,Late Maastrichtian,,72.2,66.0,-108.026665,36.304169,US,New Mexico,Ojo Alamo,,Chordata,Reptilia,,,,0,
591639,Tyrannosauroidea,superfamily,Late Campanian,,83.6,72.2,-108.059723,36.335835,US,New Mexico,Kirtland,,Chordata,Reptilia,,,,0,
591641,Tyrannosauroidea,superfamily,Late Campanian,,83.6,72.2,-108.082779,36.333889,US,New Mexico,Kirtland,,Chordata,Reptilia,,,,0,
591642,Tyrannosauroidea,superfamily,Late Maastrichtian,,72.2,66.0,-108.031113,36.323055,US,New Mexico,Ojo Alamo,,Chordata,Reptilia,,,,0,
591644,Tyrannosauroidea,superfamily,Late Campanian,,83.6,72.2,-108.183609,36.281113,US,New Mexico,Kirtland,,Chordata,Reptilia,,,,0,
591672,Hadrosauridae,family,Middle Campanian,Late Campanian,83.6,72.2,-112.731941,48.736942,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591673,Hadrosauridae,family,Middle Campanian,Late Campanian,83.6,72.2,-112.451942,48.466946,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591674,Oohkotokia horneri,species,Late Campanian,,83.6,72.2,-112.641998,48.910999,US,Montana,Two Medicine,Montana,Chordata,Ornithischia,Ornithischia,Ankylosauridae,Oohkotokia,0,dataset_extra_dinosauri
591676,Glyptodontopelta mimus,species,Late Maastrichtian,,72.2,66.0,-108.0,36.314167,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Nodosauridae,Glyptodontopelta,0,dataset_extra_dinosauri
591677,Glyptodontopelta mimus,species,Late Maastrichtian,,72.2,66.0,-108.030701,36.3148,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Nodosauridae,Glyptodontopelta,0,dataset_extra_dinosauri
591679,Ceratopsidae,family,Late Maastrichtian,,72.2,66.0,-108.0,36.314167,US,New Mexico,Ojo Alamo,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,,0,post_dataset_extra_famiglia_to_ordine
591680,Hadrosauridae,family,Late Campanian,,83.6,72.2,-107.887779,36.169167,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Hadrosauridae,,0,post_dataset_extra_famiglia_to_ordine
591682,Pentaceratops,genus,Late Campanian,,83.6,72.2,-107.9058,36.1693,US,New Mexico,Kirtland,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,Pentaceratops,0,dataset_extra_dinosauri
591685,Muttaburrasaurus,genus,Late Albian,Early Cenomanian,106.3,93.9,144.383331,-20.966667,AU,Queensland,Allaru Mudstone,,Chordata,Ornithischia,Ornithischia,<NA>,Muttaburrasaurus,0,PBDB
591688,Ornithopoda,suborder,Late Cenomanian,Early Turonian,100.5,89.8,143.038895,-22.516945,AU,Queensland,Winton,Rolling Downs,Chordata,Ornithischia,,,,0,
591692,Ornithopoda,suborder,Middle Jurassic,,174.7,161.5,152.592224,-27.639444,AU,Queensland,Walloon Coal Measures,,Chordata,Ornithischia,,,,0,
591693,Anomoepus scambus,species,Early Jurassic,,201.4,174.7,148.212006,-25.052999,AU,Queensland,Precipice Sandstone,,Chordata,Ornithischia,<NA>,Moyenisauropodidae,Anomoepus,0,PBDB
591694,Wintonopus latomorum,species,Cenomanian,,100.5,93.9,142.806671,-23.076111,AU,Queensland,Winton,Rolling Downs,Chordata,Ornithischia,<NA>,<NA>,Wintonopus,0,PBDB
591695,Wintonopus latomorum,species,Cenomanian,,100.5,93.9,142.806671,-23.076111,AU,Queensland,Winton,Rolling Downs,Chordata,Ornithischia,<NA>,<NA>,Wintonopus,0,PBDB
591696,Megalosauropus broomensis,species,Valanginian,Barremian,137.05,121.4,122.177223,-17.973612,AU,Western Australia,Broome Sandstone,,Chordata,Reptilia,Saurischia,Eubrontidae,Megalosauropus,0,PBDB
591697,Garbina roeorum,species,Valanginian,Barremian,137.05,121.4,122.177223,-17.973612,AU,Western Australia,Broome Sandstone,,Chordata,Ornithischia,<NA>,<NA>,Garbina,0,PBDB
591698,Luluichnus mueckei,species,Valanginian,Barremian,137.05,121.4,122.177223,-17.973612,AU,Western Australia,Broome Sandstone,,Chordata,Ornithischia,Ornithischia,<NA>,Luluichnus,0,PBDB
591705,Allosaurus,genus,Late Jurassic,,161.5,143.1,-107.814163,44.632221,US,Wyoming,Morrison,,Chordata,Reptilia,Saurischia,Allosauridae,Allosaurus,0,dataset_extra_dinosauri
591706,Torvosaurus,genus,Late Jurassic,,161.5,143.1,-107.814163,44.632221,US,Wyoming,Morrison,,Chordata,Reptilia,Saurischia,Megalosauridae,Torvosaurus,0,dataset_extra_dinosauri
591707,Stegosaurus,genus,Late Jurassic,,161.5,143.1,-107.814163,44.632221,US,Wyoming,Morrison,,Chordata,Ornithischia,Ornithischia,Stegosauridae,Stegosaurus,0,dataset_extra_dinosauri
591708,Camarasaurus,genus,Late Jurassic,,161.5,143.1,-107.814163,44.632221,US,Wyoming,Morrison,,Chordata,Saurischia,Saurischia,Camarasauridae,Camarasaurus,0,dataset_extra_dinosauri
591744,Brontopodus birdi,species,Kimmeridgian,Tithonian,154.8,143.1,-107.882225,44.648609,US,Wyoming,Morrison,,Chordata,Saurischia,<NA>,<NA>,Brontopodus,0,PBDB
591834,Ornithopoda,suborder,Kimmeridgian,Tithonian,154.8,143.1,-1.010833,39.927502,ES,Valencia,Villar del Arzobispo,,Chordata,Ornithischia,,,,0,
591844,Iberosauripus grandis,species,Kimmeridgian,Tithonian,154.8,143.1,-0.816667,40.366669,ES,Aragón,Villar del Arzobispo,,Chordata,Reptilia,<NA>,<NA>,Iberosauripus,0,PBDB
591879,Ceratopsia,suborder,Early Maastrichtian,,72.2,66.0,-151.521118,69.960831,US,Alaska,Prince Creek,Colville,Chordata,Ornithischia,,,,0,
591880,Ornithopoda,suborder,Early Cenomanian,,100.5,93.9,-155.469437,68.989723,US,Alaska,Nanushuk,,Chordata,Ornithischia,,,,0,
591881,Ceratopsidae,family,Early Maastrichtian,,72.2,66.0,-151.42778,69.525833,US,Alaska,Prince Creek,,Chordata,Ornithischia,Ornithischia,Ceratopsidae,,0,post_dataset_extra_famiglia_to_ordine
591882,Ceratopsia,suborder,Early Maastrichtian,,72.2,66.0,-151.429443,69.574997,US,Alaska,Prince Creek,,Chordata,Ornithischia,,,,0,
